step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,step_ms
288,64,2096,-1,-1,-1,-1,-1,184.72551
289,64,64,-1,-1,-1,-1,-1,28.697599
290,64,64,-1,-1,-1,-1,-1,28.365824
291,64,64,-1,-1,-1,-1,-1,28.209152
292,64,2095,-1,-1,-1,-1,-1,183.749634
293,64,2096,-1,-1,-1,-1,-1,185.688065
294,64,64,-1,-1,-1,-1,-1,28.693504
295,64,64,-1,-1,-1,-1,-1,28.379135
296,64,64,-1,-1,-1,-1,-1,28.225536
297,64,64,-1,-1,-1,-1,-1,28.162048
298,64,64,-1,-1,-1,-1,-1,28.167168
299,64,64,-1,-1,-1,-1,-1,28.140545
300,64,64,-1,-1,-1,-1,-1,28.060673
301,64,64,-1,-1,-1,-1,-1,28.046335
302,64,64,-1,-1,-1,-1,-1,28.048384
303,64,2096,-1,-1,-1,-1,-1,184.653824
304,64,64,-1,-1,-1,-1,-1,28.696575
305,64,64,-1,-1,-1,-1,-1,28.391424
306,64,64,-1,-1,-1,-1,-1,28.220415
307,64,2096,-1,-1,-1,-1,-1,184.233978
308,64,64,-1,-1,-1,-1,-1,28.727297
309,64,64,-1,-1,-1,-1,-1,28.369921
310,64,64,-1,-1,-1,-1,-1,28.207104
311,64,64,-1,-1,-1,-1,-1,28.218369
312,64,64,-1,-1,-1,-1,-1,28.212223
313,64,64,-1,-1,-1,-1,-1,28.164097
314,64,64,-1,-1,-1,-1,-1,28.127232
315,64,64,-1,-1,-1,-1,-1,28.154881
316,64,64,-1,-1,-1,-1,-1,28.136448
317,64,64,-1,-1,-1,-1,-1,28.150784
318,64,64,-1,-1,-1,-1,-1,28.142591
319,64,64,-1,-1,-1,-1,-1,28.164097
320,64,64,-1,-1,-1,-1,-1,28.164097
321,64,64,-1,-1,-1,-1,-1,28.166143
322,64,64,-1,-1,-1,-1,-1,28.16
323,64,64,-1,-1,-1,-1,-1,28.172289
324,64,64,-1,-1,-1,-1,-1,28.174335
325,64,64,-1,-1,-1,-1,-1,28.178432
326,64,64,-1,-1,-1,-1,-1,28.168192
327,64,64,-1,-1,-1,-1,-1,28.182528
328,64,64,-1,-1,-1,-1,-1,28.21632
329,64,64,-1,-1,-1,-1,-1,28.207104
330,64,64,-1,-1,-1,-1,-1,28.220415
331,64,64,-1,-1,-1,-1,-1,28.213247
332,64,64,-1,-1,-1,-1,-1,28.23168
333,64,64,-1,-1,-1,-1,-1,28.248064
334,64,64,-1,-1,-1,-1,-1,28.261375
335,64,64,-1,-1,-1,-1,-1,28.264448
336,64,64,-1,-1,-1,-1,-1,28.238848
337,64,64,-1,-1,-1,-1,-1,28.250113
338,64,64,-1,-1,-1,-1,-1,28.280832
339,64,64,-1,-1,-1,-1,-1,28.267521
340,64,64,-1,-1,-1,-1,-1,28.261375
341,64,64,-1,-1,-1,-1,-1,28.283903
342,64,64,-1,-1,-1,-1,-1,28.276735
343,64,64,-1,-1,-1,-1,-1,28.311552
344,64,64,-1,-1,-1,-1,-1,28.297216
345,64,64,-1,-1,-1,-1,-1,28.296192
346,64,64,-1,-1,-1,-1,-1,28.323839
347,64,64,-1,-1,-1,-1,-1,28.312576
348,64,64,-1,-1,-1,-1,-1,28.323839
349,64,64,-1,-1,-1,-1,-1,28.308479
350,64,64,-1,-1,-1,-1,-1,28.338177
351,64,64,-1,-1,-1,-1,-1,28.34944
