step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
288,32,32,-1,-1,-1,-1,-1,15.381504,1,15.44704
289,32,32,-1,-1,-1,-1,-1,15.379456,1,15.42144
290,32,32,-1,-1,-1,-1,-1,15.377408,1,15.440896
291,32,32,-1,-1,-1,-1,-1,15.383552,1,15.446016
292,32,32,-1,-1,-1,-1,-1,15.353856,1,15.41632
293,32,32,-1,-1,-1,-1,-1,15.32928,1,15.391744
294,32,32,-1,-1,-1,-1,-1,15.338496,1,15.38048
295,32,32,-1,-1,-1,-1,-1,15.340544,1,15.403008
296,32,32,-1,-1,-1,-1,-1,15.343616,1,15.405056
297,32,32,-1,-1,-1,-1,-1,15.333376,1,15.387648
298,32,32,-1,-1,-1,-1,-1,15.3344,1,15.374336
299,32,32,-1,-1,-1,-1,-1,15.346688,1,15.409152
300,32,32,-1,-1,-1,-1,-1,15.34464,1,15.407104
301,32,32,-1,-1,-1,-1,-1,15.343616,1,15.405056
302,32,32,-1,-1,-1,-1,-1,15.352832,1,15.414272
303,32,32,-1,-1,-1,-1,-1,15.348736,1,15.412224
304,32,32,-1,-1,-1,-1,-1,15.356928,1,15.417344
305,32,32,-1,-1,-1,-1,-1,15.357952,1,15.396864
306,32,32,-1,-1,-1,-1,-1,15.362048,1,15.422464
307,32,32,-1,-1,-1,-1,-1,15.35488,1,15.417344
308,32,32,-1,-1,-1,-1,-1,15.350784,1,15.4112
309,32,32,-1,-1,-1,-1,-1,15.34976,1,15.4112
310,32,32,-1,-1,-1,-1,-1,15.363072,1,15.403008
311,32,32,-1,-1,-1,-1,-1,15.356928,1,15.419392
312,32,32,-1,-1,-1,-1,-1,15.373312,1,15.428608
313,32,32,-1,-1,-1,-1,-1,15.368192,1,15.430656
314,32,32,-1,-1,-1,-1,-1,15.36512,1,15.40608
315,32,32,-1,-1,-1,-1,-1,15.37024,1,15.424512
316,32,32,-1,-1,-1,-1,-1,15.37024,1,15.43168
317,32,32,-1,-1,-1,-1,-1,15.393792,1,15.454208
318,32,32,-1,-1,-1,-1,-1,15.371264,1,15.425536
319,32,32,-1,-1,-1,-1,-1,15.382528,1,15.446016
320,32,32,-1,-1,-1,-1,-1,15.383552,1,15.437824
321,32,32,-1,-1,-1,-1,-1,15.381504,1,15.422464
322,32,32,-1,-1,-1,-1,-1,15.39072,1,15.450112
323,32,32,-1,-1,-1,-1,-1,15.387648,1,15.450112
324,32,32,-1,-1,-1,-1,-1,15.383552,1,15.444992
325,32,32,-1,-1,-1,-1,-1,15.399936,1,15.461376
326,32,32,-1,-1,-1,-1,-1,15.397888,1,15.437824
327,32,32,-1,-1,-1,-1,-1,15.40096,1,15.461376
328,32,32,-1,-1,-1,-1,-1,15.408128,1,15.471616
329,32,32,-1,-1,-1,-1,-1,15.4112,1,15.47264
330,32,32,-1,-1,-1,-1,-1,15.415296,1,15.45728
331,32,32,-1,-1,-1,-1,-1,15.404032,1,15.46752
332,32,32,-1,-1,-1,-1,-1,15.4112,1,15.463424
333,32,32,-1,-1,-1,-1,-1,15.417344,1,15.479808
334,32,32,-1,-1,-1,-1,-1,15.415296,1,15.468544
335,32,32,-1,-1,-1,-1,-1,15.42656,1,15.490048
336,32,32,-1,-1,-1,-1,-1,15.417344,1,15.480832
337,32,32,-1,-1,-1,-1,-1,15.42144,1,15.463424
338,32,32,-1,-1,-1,-1,-1,15.430656,1,15.485952
339,32,32,-1,-1,-1,-1,-1,15.42656,1,15.479808
340,32,32,-1,-1,-1,-1,-1,15.434752,1,15.495168
341,32,32,-1,-1,-1,-1,-1,15.42656,1,15.486976
342,32,32,-1,-1,-1,-1,-1,15.430656,1,15.47264
343,32,32,-1,-1,-1,-1,-1,15.446016,1,15.509504
344,32,32,-1,-1,-1,-1,-1,15.437824,1,15.491072
345,32,32,-1,-1,-1,-1,-1,15.440896,1,15.50336
346,32,32,-1,-1,-1,-1,-1,15.45728,1,15.497216
347,32,32,-1,-1,-1,-1,-1,15.449088,1,15.511552
348,32,32,-1,-1,-1,-1,-1,15.455232,1,15.517696
349,32,32,-1,-1,-1,-1,-1,15.450112,1,15.511552
350,32,32,-1,-1,-1,-1,-1,15.47264,1,15.533056
351,32,32,-1,-1,-1,-1,-1,15.4624,1,15.52384
352,32,32,-1,-1,-1,-1,-1,15.464448,1,15.52896
353,32,32,-1,-1,-1,-1,-1,15.454208,1,15.49312
354,32,32,-1,-1,-1,-1,-1,15.461376,1,15.524864
355,32,32,-1,-1,-1,-1,-1,15.465472,1,15.527936
356,32,32,-1,-1,-1,-1,-1,15.463424,1,15.524864
357,32,32,-1,-1,-1,-1,-1,15.473664,1,15.536128
358,32,32,-1,-1,-1,-1,-1,15.455232,1,15.495168
359,32,32,-1,-1,-1,-1,-1,15.471616,1,15.535104
360,32,32,-1,-1,-1,-1,-1,15.469568,1,15.532032
361,32,527,-1,-1,-1,-1,-1,-1,0,48.227329
362,32,528,-1,-1,-1,-1,-1,-1,0,49.080318
363,32,32,-1,-1,-1,-1,-1,15.624192,1,15.68768
364,32,32,-1,-1,-1,-1,-1,15.55456,1,15.617024
365,32,32,-1,-1,-1,-1,-1,15.514624,1,15.577088
366,32,32,-1,-1,-1,-1,-1,15.520768,1,15.583232
367,32,32,-1,-1,-1,-1,-1,15.511552,1,15.57504
368,32,32,-1,-1,-1,-1,-1,15.533056,1,15.59552
369,32,528,-1,-1,-1,-1,-1,-1,0,48.471039
370,32,32,-1,-1,-1,-1,-1,15.58016,1,15.6416
371,32,32,-1,-1,-1,-1,-1,15.543296,1,15.598592
372,32,528,-1,-1,-1,-1,-1,-1,0,48.66048
373,32,32,-1,-1,-1,-1,-1,15.572992,1,15.634432
374,32,1023,-1,-1,-1,-1,-1,-1,0,70.006783
375,32,32,-1,-1,-1,-1,-1,15.726592,1,15.791104
376,32,32,-1,-1,-1,-1,-1,15.61088,1,15.675392
377,32,32,-1,-1,-1,-1,-1,15.567872,1,15.632384
378,32,1023,-1,-1,-1,-1,-1,-1,0,69.636093
379,32,528,-1,-1,-1,-1,-1,-1,0,49.69677
380,32,528,-1,-1,-1,-1,-1,-1,0,49.540096
381,32,32,-1,-1,-1,-1,-1,15.598592,1,15.659008
382,32,1024,-1,-1,-1,-1,-1,-1,0,70.187012
383,32,32,-1,-1,-1,-1,-1,15.71328,1,15.777792
384,32,1519,-1,-1,-1,-1,-1,-1,0,99.054588
385,32,32,-1,-1,-1,-1,-1,15.787008,1,15.844352
386,32,32,-1,-1,-1,-1,-1,15.650816,1,15.714304
387,32,32,-1,-1,-1,-1,-1,15.572992,1,15.614976
388,32,528,-1,-1,-1,-1,-1,-1,0,48.734207
389,32,528,-1,-1,-1,-1,-1,-1,0,49.374207
390,32,32,-1,-1,-1,-1,-1,15.582208,1,15.643648
391,32,528,-1,-1,-1,-1,-1,-1,0,48.861183
392,32,528,-1,-1,-1,-1,-1,-1,0,49.051647
393,32,528,-1,-1,-1,-1,-1,-1,0,49.529858
394,32,528,-1,-1,-1,-1,-1,-1,0,49.524734
395,32,32,-1,-1,-1,-1,-1,15.5648,1,15.619072
396,32,528,-1,-1,-1,-1,-1,-1,0,48.897022
397,32,32,-1,-1,-1,-1,-1,15.499264,1,15.5392
398,32,528,-1,-1,-1,-1,-1,-1,0,48.791553
399,32,32,-1,-1,-1,-1,-1,15.509504,1,15.56992
400,32,32,-1,-1,-1,-1,-1,15.466496,1,15.532032
401,32,1024,-1,-1,-1,-1,-1,-1,0,70.053886
402,32,32,-1,-1,-1,-1,-1,15.652864,1,15.693824
403,32,528,-1,-1,-1,-1,-1,-1,0,49.586178
404,32,1520,-1,-1,-1,-1,-1,-1,0,99.788803
405,32,528,-1,-1,-1,-1,-1,-1,0,50.651134
406,32,528,-1,-1,-1,-1,-1,-1,0,49.53088
407,32,32,-1,-1,-1,-1,-1,15.499264,1,15.563776
408,32,32,-1,-1,-1,-1,-1,15.484928,1,15.541248
409,32,32,-1,-1,-1,-1,-1,15.47776,1,15.540224
410,32,32,-1,-1,-1,-1,-1,15.490048,1,15.553536
411,32,32,-1,-1,-1,-1,-1,15.39072,1,15.454208
412,32,32,-1,-1,-1,-1,-1,15.387648,1,15.450112
413,32,32,-1,-1,-1,-1,-1,15.388672,1,15.428608
414,32,32,-1,-1,-1,-1,-1,15.377408,1,15.440896
415,32,32,-1,-1,-1,-1,-1,15.386624,1,15.448064
416,32,32,-1,-1,-1,-1,-1,15.369216,1,15.422464
417,32,32,-1,-1,-1,-1,-1,15.351808,1,15.414272
418,32,32,-1,-1,-1,-1,-1,15.364096,1,15.40608
