step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
173,32,637,-1,-1,-1,-1,-1,-1,0,52.323326
174,32,1146,-1,-1,-1,-1,-1,-1,0,78.361603
175,32,1655,-1,-1,-1,-1,-1,-1,0,106.015747
176,32,637,-1,-1,-1,-1,-1,-1,0,51.93523
177,32,637,-1,-1,-1,-1,-1,-1,0,50.838528
178,32,637,-1,-1,-1,-1,-1,-1,0,51.165184
179,32,128,-1,-1,-1,-1,-1,20.857857,1,20.916224
180,32,128,-1,-1,-1,-1,-1,20.5056,1,20.573183
181,32,128,-1,-1,-1,-1,-1,20.463615,1,20.5312
182,32,637,-1,-1,-1,-1,-1,-1,0,49.555454
183,32,128,-1,-1,-1,-1,-1,20.70528,1,20.772863
184,32,128,-1,-1,-1,-1,-1,20.555777,1,20.620289
185,32,128,-1,-1,-1,-1,-1,20.430847,1,20.497408
186,32,128,-1,-1,-1,-1,-1,20.438017,1,20.502527
187,32,128,-1,-1,-1,-1,-1,20.432896,1,20.494335
188,32,128,-1,-1,-1,-1,-1,20.359167,1,20.426752
189,32,128,-1,-1,-1,-1,-1,20.319233,1,20.376575
190,32,128,-1,-1,-1,-1,-1,20.326401,1,20.390911
191,32,128,-1,-1,-1,-1,-1,20.351999,1,20.424704
192,32,128,-1,-1,-1,-1,-1,20.338688,1,20.405249
193,32,128,-1,-1,-1,-1,-1,20.340736,1,20.405249
194,32,128,-1,-1,-1,-1,-1,20.349953,1,20.417536
195,32,128,-1,-1,-1,-1,-1,20.356096,1,20.426752
196,32,128,-1,-1,-1,-1,-1,20.338688,1,20.404224
197,32,128,-1,-1,-1,-1,-1,20.348928,1,20.411392
198,32,128,-1,-1,-1,-1,-1,20.357121,1,20.421633
199,32,128,-1,-1,-1,-1,-1,20.354048,1,20.421633
200,32,128,-1,-1,-1,-1,-1,20.370432,1,20.43392
201,32,128,-1,-1,-1,-1,-1,20.365313,1,20.430847
202,32,128,-1,-1,-1,-1,-1,20.408319,1,20.473856
203,32,128,-1,-1,-1,-1,-1,20.414465,1,20.478975
204,32,128,-1,-1,-1,-1,-1,20.427776,1,20.496384
205,32,637,-1,-1,-1,-1,-1,-1,0,49.406975
206,32,128,-1,-1,-1,-1,-1,20.973568,1,23.701504
207,32,1146,-1,-1,-1,-1,-1,-1,0,76.82048
208,32,636,-1,-1,-1,-1,-1,-1,0,51.603455
209,32,128,-1,-1,-1,-1,-1,21.079041,1,21.148672
210,32,637,-1,-1,-1,-1,-1,-1,0,50.27533
211,32,128,-1,-1,-1,-1,-1,20.857857,1,20.926464
212,32,637,-1,-1,-1,-1,-1,-1,0,50.124802
213,32,636,-1,-1,-1,-1,-1,-1,0,50.506752
214,32,637,-1,-1,-1,-1,-1,-1,0,50.936832
215,32,637,-1,-1,-1,-1,-1,-1,0,50.781185
216,32,1145,-1,-1,-1,-1,-1,-1,0,77.68576
217,32,637,-1,-1,-1,-1,-1,-1,0,51.55328
218,32,1146,-1,-1,-1,-1,-1,-1,0,77.902847
219,32,128,-1,-1,-1,-1,-1,21.069824,1,21.139456
220,32,1146,-1,-1,-1,-1,-1,-1,0,77.639679
221,32,128,-1,-1,-1,-1,-1,21.276672,1,21.344255
222,32,128,-1,-1,-1,-1,-1,20.856833,1,20.92544
223,32,128,-1,-1,-1,-1,-1,20.624384,1,20.690945
224,32,1145,-1,-1,-1,-1,-1,-1,0,76.830719
225,32,637,-1,-1,-1,-1,-1,-1,0,51.549183
226,32,128,-1,-1,-1,-1,-1,21.064705,1,21.124096
227,32,1145,-1,-1,-1,-1,-1,-1,0,77.243393
228,32,637,-1,-1,-1,-1,-1,-1,0,51.832832
229,32,637,-1,-1,-1,-1,-1,-1,0,50.804737
230,32,1145,-1,-1,-1,-1,-1,-1,0,77.962242
231,32,1146,-1,-1,-1,-1,-1,-1,0,78.73024
232,32,128,-1,-1,-1,-1,-1,21.218304,1,21.285889
233,32,636,-1,-1,-1,-1,-1,-1,0,50.321407
234,32,128,-1,-1,-1,-1,-1,20.862976,1,20.928513
235,32,1146,-1,-1,-1,-1,-1,-1,0,77.225983
236,32,637,-1,-1,-1,-1,-1,-1,0,51.834881
237,32,128,-1,-1,-1,-1,-1,20.95616,1,21.014528
238,32,128,-1,-1,-1,-1,-1,20.654079,1,20.719616
239,32,128,-1,-1,-1,-1,-1,20.503551,1,20.562944
240,32,128,-1,-1,-1,-1,-1,20.469761,1,20.527103
241,32,128,-1,-1,-1,-1,-1,20.472832,1,20.530176
242,32,637,-1,-1,-1,-1,-1,-1,0,49.571838
243,32,128,-1,-1,-1,-1,-1,20.789248,1,20.84864
244,32,128,-1,-1,-1,-1,-1,20.548609,1,20.606976
245,32,128,-1,-1,-1,-1,-1,20.443136,1,20.509695
246,32,128,-1,-1,-1,-1,-1,20.44416,1,20.510719
