step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,exec_ms,sample_ms,step_ms
193,16,64,16,64,17546,3,2.523136,18.464767,1,18.531328,3.468288,21.999616
194,16,64,16,64,17585,3,2.515968,18.458624,1,18.525185,3.459072,21.984257
195,16,64,16,64,17618,3,2.528256,18.46784,1,18.535423,3.475456,22.010879
196,16,1085,16,1085,17534,3,5.092352,-1,0,77.438972,6.054912,83.493885
197,16,64,16,64,17574,3,2.548736,19.238913,1,19.283968,3.519488,22.803456
198,16,64,16,64,17604,3,2.533376,18.870272,1,18.936832,3.503104,22.439936
199,16,64,16,64,17647,3,2.535424,18.674688,1,18.741247,3.489792,22.231039
200,16,64,16,64,17680,3,2.533376,18.561024,1,18.627584,3.489792,22.117377
201,16,64,16,64,17722,3,2.516992,18.621441,1,18.688,3.47648,22.16448
202,16,64,16,64,17759,3,2.526208,18.573313,1,18.639872,3.482624,22.122496
203,16,64,16,64,17800,3,2.52416,18.546688,1,18.613249,3.47648,22.089729
204,16,64,16,64,17844,3,2.514944,18.534401,1,18.601984,3.46624,22.068224
205,16,64,16,64,17886,3,2.516992,18.537472,1,18.601984,3.473408,22.075392
206,16,64,16,64,17916,3,2.515968,18.540545,1,18.606079,3.477504,22.083583
207,16,64,16,64,17959,3,2.518016,18.566145,1,18.63168,3.480576,22.112256
208,16,64,16,64,17994,3,2.511872,18.563072,1,18.629633,3.46112,22.090753
209,16,64,16,64,18038,3,2.523136,18.594816,1,18.659328,3.490816,22.150145
210,16,64,16,64,18080,3,2.521088,18.782207,1,18.840576,3.474432,22.315008
211,16,4148,16,4148,17606,3,13.054976,-1,0,266.324982,14.009344,280.334326
212,16,64,16,64,17653,3,2.553856,19.40992,1,19.482624,3.511296,22.99392
213,16,2106,16,2106,17438,3,7.856128,-1,0,141.985794,8.825856,150.81165
214,16,64,16,64,17477,3,2.58048,19.372032,1,19.441664,3.567616,23.00928
215,16,64,16,64,17516,3,2.543616,19.093504,1,19.158016,3.521536,22.679552
216,16,64,16,64,17548,3,2.528256,18.975744,1,19.042303,3.480576,22.522879
217,16,2105,16,2105,17329,3,7.837696,-1,0,142.146561,8.800256,150.946816
218,16,1085,16,1085,17232,3,5.09952,-1,0,79.136765,6.071296,85.208061
219,16,64,16,64,17270,3,2.573312,19.236864,1,19.297279,3.546112,22.843391
220,16,64,16,64,17309,3,2.538496,18.925568,1,18.983936,3.49696,22.480896
221,16,64,16,64,17342,3,2.522112,18.716673,1,18.781183,3.474432,22.255615
222,16,64,16,64,17381,3,2.52416,18.525185,1,18.582527,3.47648,22.059007
223,16,64,16,64,17419,3,2.538496,18.706432,1,18.774015,3.492864,22.266879
224,16,1084,16,1084,17324,3,5.103616,-1,0,77.153282,6.050816,83.204098
225,16,64,16,64,17363,3,2.572288,19.417088,1,19.486719,3.530752,23.017471
226,16,64,16,64,17397,3,2.552832,19.351551,1,19.418112,3.525632,22.943744
227,16,64,16,64,17436,3,2.546688,19.154943,1,19.216385,3.499008,22.715393
228,16,3127,16,3127,17055,3,10.395648,-1,0,201.955322,11.354112,213.309434
229,16,64,16,64,17097,3,2.568192,19.26656,1,19.334145,3.551232,22.885377
230,16,64,16,64,17145,3,2.538496,18.982912,1,19.052544,3.513344,22.565888
231,16,1085,16,1085,17044,3,5.078016,-1,0,77.860863,6.042624,83.903487
232,16,64,16,64,17085,3,2.582528,19.221504,1,19.284992,3.545088,22.83008
233,16,64,16,64,17123,3,2.52928,18.822144,1,18.882561,3.500032,22.382593
234,16,64,16,64,17156,3,2.510848,18.668545,1,18.738176,3.467264,22.20544
235,16,64,16,64,17197,3,2.521088,18.659328,1,18.721792,3.487744,22.209536
236,16,64,16,64,17229,3,2.51904,18.725887,1,18.792448,3.474432,22.26688
237,16,64,16,64,17275,3,2.516992,18.685951,1,18.751488,3.483648,22.235136
238,16,64,16,64,17320,3,2.520064,18.717695,1,18.784256,3.467264,22.25152
239,16,64,16,64,17370,3,2.516992,18.681856,1,18.746368,3.467264,22.213632
240,16,1085,16,1085,17266,3,5.082112,-1,0,77.385727,6.038528,83.424255
241,16,64,16,64,17311,3,2.58048,19.234816,1,19.302401,3.561472,22.863873
242,16,64,16,64,17350,3,2.556928,18.993153,1,19.06176,3.515392,22.577152
243,16,64,16,64,17382,3,2.525184,18.711552,1,18.778112,3.487744,22.265857
244,16,64,16,64,17425,3,2.520064,18.549761,1,18.613249,3.469312,22.082561
245,16,64,16,64,17467,3,2.523136,18.542591,1,18.610176,3.48672,22.096896
246,16,64,16,64,17507,3,2.526208,18.566145,1,18.635777,3.494912,22.130688
247,16,64,16,64,17539,3,2.532352,18.584576,1,18.652161,3.483648,22.135809
248,16,64,16,64,17575,3,2.51392,18.485249,1,18.545664,3.46112,22.006784
249,16,64,16,64,17616,3,2.520064,18.559999,1,18.625536,3.465216,22.090752
250,16,64,16,64,17653,3,2.521088,18.536448,1,18.593792,3.47136,22.065152
251,16,64,16,64,17699,3,2.521088,18.465792,1,18.532352,3.469312,22.001664
252,16,64,16,64,17742,3,2.515968,18.470913,1,18.537472,3.468288,22.00576
253,16,1085,16,1085,17643,3,5.08928,-1,0,77.495293,6.035456,83.530749
254,16,64,16,64,17687,3,2.556928,19.239937,1,19.282944,3.530752,22.813696
255,16,64,16,64,17731,3,2.527232,18.940928,1,19.007488,3.489792,22.49728
256,16,64,16,64,17779,3,2.532352,18.718719,1,18.786304,3.505152,22.291456
257,16,1085,16,1085,17692,3,5.088256,-1,0,77.484032,6.030336,83.514368
258,16,64,16,64,17733,3,2.561024,19.180544,1,19.239937,3.519488,22.759425
259,16,64,16,64,17774,3,2.548736,18.996223,1,19.063808,3.509248,22.573056
260,16,64,16,64,17820,3,2.54464,18.771969,1,18.83136,3.501056,22.332416
261,16,64,16,64,17853,3,2.5344,18.644993,1,18.710527,3.49184,22.202367
262,16,64,16,64,17892,3,2.52928,18.613249,1,18.678783,3.487744,22.166528
263,16,64,16,64,17931,3,2.525184,18.80064,1,18.843649,3.473408,22.317057
264,16,64,16,64,17967,3,2.528256,18.870272,1,18.935808,3.487744,22.423552
265,16,1085,16,1085,17887,3,5.091328,-1,0,77.40416,6.057984,83.462143
266,16,2105,16,2105,17658,3,7.867392,-1,0,143.47673,8.832,152.30873
267,16,64,16,64,17706,3,2.57024,19.694592,1,19.764223,3.52768,23.291903
268,16,2105,16,2105,17484,3,7.888896,-1,0,142.238724,8.853504,151.092228
269,16,64,16,64,17523,3,2.596864,19.701759,1,19.767296,3.575808,23.343104
270,16,2105,16,2105,17292,3,7.852032,-1,0,142.373886,8.813568,151.187454
271,16,1085,16,1085,17186,3,5.097472,-1,0,79.779839,6.060032,85.83987
272,16,64,16,64,17230,3,2.564096,19.147776,1,19.213312,3.546112,22.759424
273,16,64,16,64,17267,3,2.548736,18.829311,1,18.896896,3.50208,22.398976
274,16,64,16,64,17304,3,2.527232,18.671616,1,18.741247,3.485696,22.226943
275,16,64,16,64,17349,3,2.52416,18.537472,1,18.603008,3.470336,22.073344
276,16,64,16,64,17389,3,2.522112,18.568192,1,18.630655,3.47136,22.102015
277,16,64,16,64,17427,3,2.521088,18.557953,1,18.624512,3.47648,22.100992
278,16,64,16,64,17469,3,2.518016,18.836479,1,18.904064,3.4816,22.385664
279,16,3127,16,3127,17115,3,10.391552,-1,0,202.091522,11.338752,213.430274
280,16,64,16,64,17163,3,2.589696,19.324928,1,19.39456,3.556352,22.950912
281,16,64,16,64,17207,3,2.566144,19.043327,1,19.108864,3.521536,22.6304
