step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
246,16,16,-1,-1,-1,-1,-1,13.947904,1,14.01344
247,16,1024,-1,-1,-1,-1,-1,-1,0,69.808128
248,16,16,-1,-1,-1,-1,-1,13.964288,1,14.030848
249,16,16,-1,-1,-1,-1,-1,13.986816,1,14.051328
250,16,16,-1,-1,-1,-1,-1,13.934592,1,13.98272
251,16,1024,-1,-1,-1,-1,-1,-1,0,69.852158
252,16,16,-1,-1,-1,-1,-1,14.004224,1,14.061568
253,16,1023,-1,-1,-1,-1,-1,-1,0,70.176765
254,16,16,-1,-1,-1,-1,-1,13.976576,1,14.041088
255,16,16,-1,-1,-1,-1,-1,13.918208,1,13.964288
256,16,16,-1,-1,-1,-1,-1,13.899776,1,13.96736
257,16,16,-1,-1,-1,-1,-1,13.891584,1,13.955072
258,16,1024,-1,-1,-1,-1,-1,-1,0,69.91053
259,16,16,-1,-1,-1,-1,-1,14.0032,1,14.075904
260,16,2032,-1,-1,-1,-1,-1,-1,0,129.314819
261,16,16,-1,-1,-1,-1,-1,14.032896,1,14.098432
262,16,1024,-1,-1,-1,-1,-1,-1,0,70.907906
263,16,1024,-1,-1,-1,-1,-1,-1,0,70.977539
264,16,16,-1,-1,-1,-1,-1,13.922304,1,13.986816
265,16,16,-1,-1,-1,-1,-1,13.88544,1,13.930496
266,16,16,-1,-1,-1,-1,-1,13.882368,1,13.9264
267,16,16,-1,-1,-1,-1,-1,13.827072,1,13.892608
268,16,16,-1,-1,-1,-1,-1,13.878272,1,13.922304
269,16,1024,-1,-1,-1,-1,-1,-1,0,69.989372
270,16,1024,-1,-1,-1,-1,-1,-1,0,71.407616
271,16,16,-1,-1,-1,-1,-1,13.969408,1,14.01344
272,16,1024,-1,-1,-1,-1,-1,-1,0,70.725632
273,16,16,-1,-1,-1,-1,-1,13.937664,1,14.002176
274,16,16,-1,-1,-1,-1,-1,13.862912,1,13.92128
275,16,16,-1,-1,-1,-1,-1,13.809664,1,13.8752
276,16,16,-1,-1,-1,-1,-1,13.830144,1,13.89568
277,16,16,-1,-1,-1,-1,-1,13.796352,1,13.85984
278,16,1024,-1,-1,-1,-1,-1,-1,0,69.779457
279,16,16,-1,-1,-1,-1,-1,13.94176,1,14.009344
280,16,16,-1,-1,-1,-1,-1,13.901824,1,13.945856
281,16,16,-1,-1,-1,-1,-1,13.85984,1,13.904896
282,16,16,-1,-1,-1,-1,-1,13.804544,1,13.848576
283,16,16,-1,-1,-1,-1,-1,13.835264,1,13.9008
284,16,16,-1,-1,-1,-1,-1,13.83936,1,13.884416
285,16,16,-1,-1,-1,-1,-1,13.85472,1,13.919232
286,16,16,-1,-1,-1,-1,-1,13.843456,1,13.910016
287,16,16,-1,-1,-1,-1,-1,13.807616,1,13.852672
288,16,16,-1,-1,-1,-1,-1,13.802496,1,13.858816
289,16,16,-1,-1,-1,-1,-1,13.815808,1,13.879296
290,16,16,-1,-1,-1,-1,-1,13.841408,1,13.904896
291,16,16,-1,-1,-1,-1,-1,13.833216,1,13.897728
