step,sched_reqs,sched_tokens,batch,num_query_tokens,sum_seq_len,num_spec_tokens,draft_ms,target_fwd_ms,n_target_fwd,step_ms
245,32,128,-1,-1,-1,-1,-1,23.74144,1,23.810047
246,32,128,-1,-1,-1,-1,-1,23.603201,1,23.670784
247,32,128,-1,-1,-1,-1,-1,23.611391,1,23.68
248,32,128,-1,-1,-1,-1,-1,23.554049,1,23.621632
249,32,128,-1,-1,-1,-1,-1,23.574528,1,23.638016
250,32,128,-1,-1,-1,-1,-1,23.540735,1,23.599104
251,32,128,-1,-1,-1,-1,-1,23.570433,1,23.628799
252,32,128,-1,-1,-1,-1,-1,23.574528,1,23.635967
253,32,128,-1,-1,-1,-1,-1,23.564287,1,23.633921
254,32,128,-1,-1,-1,-1,-1,23.590912,1,23.657473
255,32,128,-1,-1,-1,-1,-1,23.61344,1,23.678976
256,32,128,-1,-1,-1,-1,-1,23.610369,1,23.699455
257,32,128,-1,-1,-1,-1,-1,23.631872,1,23.698433
258,32,1148,-1,-1,-1,-1,-1,-1,0,80.36557
259,32,128,-1,-1,-1,-1,-1,24.20224,1,24.26368
260,32,128,-1,-1,-1,-1,-1,23.989248,1,24.059904
261,32,1149,-1,-1,-1,-1,-1,-1,0,81.530884
262,32,128,-1,-1,-1,-1,-1,24.373247,1,24.445951
263,32,128,-1,-1,-1,-1,-1,24.011776,1,24.107008
264,32,128,-1,-1,-1,-1,-1,23.831553,1,23.901184
265,32,1148,-1,-1,-1,-1,-1,-1,0,80.574463
266,32,1149,-1,-1,-1,-1,-1,-1,0,82.718719
267,32,1149,-1,-1,-1,-1,-1,-1,0,82.152451
268,32,128,-1,-1,-1,-1,-1,24.283136,1,24.357887
269,32,3190,-1,-1,-1,-1,-1,-1,0,202.959869
270,32,1149,-1,-1,-1,-1,-1,-1,0,82.126846
271,32,3191,-1,-1,-1,-1,-1,-1,0,204.134399
272,32,2170,-1,-1,-1,-1,-1,-1,0,146.485245
273,32,4212,-1,-1,-1,-1,-1,-1,0,268.583923
274,32,1149,-1,-1,-1,-1,-1,-1,0,82.445312
275,32,2170,-1,-1,-1,-1,-1,-1,0,144.035843
276,32,2170,-1,-1,-1,-1,-1,-1,0,144.332794
277,32,1149,-1,-1,-1,-1,-1,-1,0,83.224579
278,32,1149,-1,-1,-1,-1,-1,-1,0,82.160637
279,32,1149,-1,-1,-1,-1,-1,-1,0,83.068932
280,32,1149,-1,-1,-1,-1,-1,-1,0,82.256897
281,32,1149,-1,-1,-1,-1,-1,-1,0,82.908157
282,32,128,-1,-1,-1,-1,-1,24.201216,1,24.267776
283,32,128,-1,-1,-1,-1,-1,23.887873,1,23.95648
284,32,128,-1,-1,-1,-1,-1,23.740416,1,23.804928
285,32,1149,-1,-1,-1,-1,-1,-1,0,80.778236
286,32,128,-1,-1,-1,-1,-1,24.485888,1,24.58112
287,32,2169,-1,-1,-1,-1,-1,-1,0,143.832062
288,32,128,-1,-1,-1,-1,-1,24.259584,1,24.332289
289,32,128,-1,-1,-1,-1,-1,23.912449,1,23.985151
290,32,128,-1,-1,-1,-1,-1,23.803904,1,23.875584
291,32,1149,-1,-1,-1,-1,-1,-1,0,80.848892
292,32,128,-1,-1,-1,-1,-1,24.117249,1,24.191999
293,32,128,-1,-1,-1,-1,-1,23.853056,1,23.950336
294,32,128,-1,-1,-1,-1,-1,23.678976,1,23.746559
295,32,128,-1,-1,-1,-1,-1,23.640064,1,23.71072
296,32,128,-1,-1,-1,-1,-1,23.674879,1,23.742464
297,32,128,-1,-1,-1,-1,-1,23.602177,1,23.674879
298,32,128,-1,-1,-1,-1,-1,23.544832,1,23.63904
299,32,128,-1,-1,-1,-1,-1,23.544832,1,23.614464
300,32,128,-1,-1,-1,-1,-1,23.618561,1,23.688192
301,32,128,-1,-1,-1,-1,-1,23.604223,1,23.674879
302,32,128,-1,-1,-1,-1,-1,23.667711,1,23.739391
303,32,128,-1,-1,-1,-1,-1,23.632896,1,23.705601
304,32,128,-1,-1,-1,-1,-1,23.586817,1,23.647232
305,32,128,-1,-1,-1,-1,-1,23.585793,1,23.657473
306,32,128,-1,-1,-1,-1,-1,23.586817,1,23.656448
307,32,128,-1,-1,-1,-1,-1,23.642113,1,23.713793
308,32,128,-1,-1,-1,-1,-1,23.590912,1,23.661568
309,32,128,-1,-1,-1,-1,-1,23.595009,1,23.665665
310,32,128,-1,-1,-1,-1,-1,23.588863,1,23.656448
311,32,128,-1,-1,-1,-1,-1,23.611391,1,23.68
312,32,128,-1,-1,-1,-1,-1,23.719936,1,23.780352
313,32,128,-1,-1,-1,-1,-1,23.646208,1,23.723007
